station,date,PM2.5,PM10,SO2,NO2,CO,O3
Aotizhongxin,2013-11-24,93.375,169.5,31.375,52.0,6400.0,39.0
Aotizhongxin,2013-11-25,13.0,26.375,10.666666666666666,27.125,1600.0,52.0
Aotizhongxin,2013-11-26,17.333333333333332,49.625,11.625,24.208333333333332,3100.0,55.0
Aotizhongxin,2013-11-27,7.5,39.208333333333336,4.041666666666667,9.791666666666666,400.0,51.0
Aotizhongxin,2013-11-28,18.833333333333332,38.75,10.916666666666666,29.5,2000.0,52.0
Aotizhongxin,2013-11-29,56.083333333333336,92.16666666666667,27.458333333333332,73.79166666666667,3700.0,33.0
Aotizhongxin,2013-11-30,35.333333333333336,57.25,30.416666666666668,48.041666666666664,2400.0,51.0
Aotizhongxin,2013-12-01,66.5,96.125,36.375,73.95833333333333,2200.0,28.0
Aotizhongxin,2013-12-02,109.45833333333333,134.20833333333334,58.75,84.04166666666667,5200.0,2.0
Aotizhongxin,2013-12-03,73.58333333333333,102.70833333333333,44.458333333333336,62.041666666666664,5300.0,53.0
Aotizhongxin,2013-12-04,86.25,107.79166666666667,42.958333333333336,71.16666666666667,4200.0,25.0
Aotizhongxin,2013-12-05,38.208333333333336,57.0,28.625,43.625,4100.0,54.0
Aotizhongxin,2013-12-06,120.08333333333333,154.33333333333334,51.666666666666664,78.66666666666667,4700.0,7.0
Aotizhongxin,2013-12-07,265.125,275.8333333333333,82.75,103.54166666666667,8900.0,3.0
Aotizhongxin,2013-12-08,198.54166666666666,197.41666666666666,66.16666666666667,76.45833333333333,8100.0,47.9808
Aotizhongxin,2013-12-09,9.5,13.166666666666666,11.041666666666666,25.208333333333332,1100.0,53.3358
Aotizhongxin,2013-12-10,18.875,39.75,15.583333333333334,32.833333333333336,1600.0,58.0
Aotizhongxin,2013-12-11,21.5,34.375,14.666666666666666,40.583333333333336,1500.0,37.0
Aotizhongxin,2013-12-12,16.708333333333332,28.375,13.666666666666666,30.791666666666668,1500.0,53.0
Aotizhongxin,2013-12-13,47.375,64.66666666666667,30.125,49.875,1700.0,32.3442
Aotizhongxin,2013-12-14,55.708333333333336,72.41666666666667,36.75,56.583333333333336,3700.0,38.9844
Aotizhongxin,2013-12-15,45.958333333333336,58.75,31.458333333333332,53.625,3540.0,32.5584
Aotizhongxin,2013-12-16,126.41666666666667,144.75,72.66666666666667,78.83333333333333,3380.0,10.0674
Aotizhongxin,2013-12-17,71.95833333333333,72.91666666666667,43.73296666666667,50.57335416666667,3220.0,36.8424
Aotizhongxin,2013-12-18,33.52173913043478,56.208333333333336,24.25,38.916666666666664,3060.0,50.7654
Aotizhongxin,2013-12-19,33.416666666666664,60.625,27.294533333333334,50.70959565217391,2900.0,34.0
Aotizhongxin,2013-12-20,35.416666666666664,61.166666666666664,36.75,59.916666666666664,3100.0,57.0
Aotizhongxin,2013-12-21,57.75,79.625,43.708333333333336,68.83333333333333,2900.0,38.0
Aotizhongxin,2013-12-22,125.20833333333333,161.25,68.625,95.45833333333333,5700.0,21.0
Aotizhongxin,2013-12-23,130.29166666666666,182.66666666666666,76.16666666666667,97.875,5800.0,34.0
Aotizhongxin,2013-12-24,219.54166666666666,269.4166666666667,119.29166666666667,124.16666666666667,7400.0,4.0
Aotizhongxin,2013-12-25,180.58333333333334,254.08333333333334,88.0,99.70833333333333,7300.0,54.0
Aotizhongxin,2013-12-26,9.625,26.25,10.166666666666666,19.166666666666668,800.0,56.0
Aotizhongxin,2013-12-27,23.291666666666668,36.166666666666664,22.3,41.959183333333335,2100.0,48.0
Aotizhongxin,2013-12-28,13.791666666666666,22.875,31.333333333333336,28.582300000000004,1400.0,58.0
Aotizhongxin,2013-12-29,54.625,111.20833333333333,40.36666666666667,88.66666666666667,2900.0,23.0
Aotizhongxin,2013-12-30,34.125,96.79166666666667,49.4,49.25,1900.0,60.0
Aotizhongxin,2013-12-31,55.791666666666664,234.04166666666666,26.541666666666668,52.541666666666664,3100.0,66.0
Aotizhongxin,2014-01-01,48.583333333333336,169.16666666666666,27.416666666666668,69.5,3100.0,61.0
Aotizhongxin,2014-01-02,151.70833333333334,192.16666666666666,90.58333333333333,93.70833333333333,5000.0,4.0
Aotizhongxin,2014-01-03,50.5,114.70833333333333,33.875,48.125,4800.0,63.0
Aotizhongxin,2014-01-04,121.5,158.20833333333334,55.166666666666664,78.625,3500.0,2.0
Aotizhongxin,2014-01-05,90.125,116.75,42.416666666666664,70.70833333333333,3700.0,52.0
Aotizhongxin,2014-01-06,125.20833333333333,131.91666666666666,60.166666666666664,67.3913043478261,3800.0,11.0
Aotizhongxin,2014-01-07,105.04166666666667,99.08333333333333,44.875,61.125,3500.0,42.0
Aotizhongxin,2014-01-08,15.208333333333334,16.041666666666668,16.5,20.916666666666668,1000.0,48.0
Aotizhongxin,2014-01-09,36.0,42.875,24.416666666666668,39.458333333333336,1500.0,57.0
Aotizhongxin,2014-01-10,60.583333333333336,88.625,57.875,75.625,2500.0,20.0
Aotizhongxin,2014-01-11,109.45833333333333,154.66666666666666,77.45833333333333,98.91666666666667,6000.0,4.0
Aotizhongxin,2014-01-12,20.833333333333332,40.708333333333336,23.291666666666668,35.0,1200.0,60.0
Aotizhongxin,2014-01-13,79.25,109.08333333333333,73.29166666666667,81.70833333333333,3300.0,17.0
Aotizhongxin,2014-01-14,87.875,104.125,82.29166666666667,81.08333333333333,4600.0,25.0
Aotizhongxin,2014-01-15,153.04166666666666,183.79166666666666,88.58333333333333,97.0,5700.0,22.0
Aotizhongxin,2014-01-16,358.0,396.9583333333333,134.08333333333334,134.04166666666666,8100.0,18.0
Aotizhongxin,2014-01-17,124.0,133.66666666666666,65.04166666666667,66.04166666666667,4700.0,61.0
Aotizhongxin,2014-01-18,60.375,84.58333333333333,44.666666666666664,69.17391304347827,2900.0,40.0
Aotizhongxin,2014-01-19,110.5,205.875,77.83333333333333,71.95833333333333,4000.0,60.0
Aotizhongxin,2014-01-20,9.208333333333334,38.333333333333336,8.458333333333334,8.047619047619047,500.0,58.0
Aotizhongxin,2014-01-21,38.625,60.5,33.791666666666664,41.26086956521739,2100.0,51.0
Aotizhongxin,2014-01-22,120.375,144.79166666666666,80.29166666666667,94.375,3900.0,16.0
Aotizhongxin,2014-01-23,222.95652173913044,254.30434782608697,135.0,127.30434782608695,5800.0,3.0
Aotizhongxin,2014-01-24,151.125,169.0,88.70833333333333,91.08695652173913,5700.0,18.0
Aotizhongxin,2014-01-25,23.2,40.05,27.5,37.63157894736842,1800.0,75.0
Aotizhongxin,2014-01-26,44.625,71.75,43.958333333333336,38.5,2200.0,57.0
Aotizhongxin,2014-01-27,90.52173913043478,116.34782608695652,64.91304347826087,62.22727272727273,2700.0,59.0
Aotizhongxin,2014-01-28,39.0,70.08333333333333,23.958333333333332,42.166666666666664,1700.0,68.0
Aotizhongxin,2014-01-29,119.5,138.29166666666666,78.625,79.16666666666667,3700.0,11.0
Aotizhongxin,2014-01-30,61.166666666666664,77.875,39.333333333333336,41.43478260869565,3400.0,70.0
Aotizhongxin,2014-01-31,132.125,162.16666666666666,67.16666666666667,49.5,1900.0,44.0
Aotizhongxin,2014-02-01,129.83333333333334,128.20833333333334,56.541666666666664,60.0,2200.0,6.0
Aotizhongxin,2014-02-02,64.16666666666667,89.75,16.791666666666668,26.782608695652176,2900.0,75.0
Aotizhongxin,2014-02-03,5.541666666666667,30.125,6.208333333333333,7.833333333333333,400.0,75.0
Aotizhongxin,2014-02-04,24.791666666666668,36.375,18.708333333333332,21.666666666666668,1100.0,68.0
Aotizhongxin,2014-02-05,88.20833333333333,101.45833333333333,56.125,46.608695652173914,3100.0,46.0
Aotizhongxin,2014-02-06,119.83333333333333,117.91666666666667,69.125,64.54166666666667,3500.0,38.0
Aotizhongxin,2014-02-07,83.54166666666667,60.291666666666664,33.333333333333336,53.083333333333336,1600.0,33.0
Aotizhongxin,2014-02-08,53.083333333333336,38.083333333333336,20.318181818181817,31.666666666666668,2300.0,67.0
Aotizhongxin,2014-02-09,8.958333333333334,9.833333333333334,16.291666666666668,15.916666666666666,600.0,67.0
Aotizhongxin,2014-02-10,20.375,19.958333333333332,18.666666666666668,32.916666666666664,1100.0,59.0
Aotizhongxin,2014-02-11,100.52173913043478,98.17391304347827,61.54545454545455,71.95454545454545,2900.0,33.0
Aotizhongxin,2014-02-12,119.75,110.33333333333333,49.56521739130435,75.0,4600.0,31.0
Aotizhongxin,2014-02-13,183.875,173.5,73.31818181818181,80.22727272727273,4200.0,9.0
Aotizhongxin,2014-02-14,250.77272727272728,256.54545454545456,75.0,97.47826086956522,4500.0,22.0
Aotizhongxin,2014-02-15,402.25,400.0,99.8695652173913,112.04347826086956,6100.0,20.0
Aotizhongxin,2014-02-16,320.7916666666667,292.375,83.3913043478261,89.21739130434783,5900.0,67.0
Aotizhongxin,2014-02-17,80.875,77.58333333333333,64.0,64.21739130434783,2900.0,59.0
Aotizhongxin,2014-02-18,66.34782608695652,75.26086956521739,33.869565217391305,57.82608695652174,2000.0,53.0
Aotizhongxin,2014-02-19,63.125,73.16666666666667,37.291666666666664,53.333333333333336,2300.0,72.0
Aotizhongxin,2014-02-20,210.875,226.0,39.291666666666664,81.8695652173913,2800.0,19.0
Aotizhongxin,2014-02-21,248.41666666666666,270.9166666666667,76.41666666666667,99.29166666666667,3400.0,23.0
Aotizhongxin,2014-02-22,261.3333333333333,303.9166666666667,111.29166666666667,104.625,4600.0,18.0
Aotizhongxin,2014-02-23,196.625,230.125,130.5,85.69565217391305,4800.0,12.0
Aotizhongxin,2014-02-24,242.6818181818182,309.95454545454544,142.13636363636363,117.9090909090909,5200.0,22.0
Aotizhongxin,2014-02-25,381.47058823529414,394.52941176470586,82.88235294117646,122.94117647058823,7400.0,13.0
Aotizhongxin,2014-02-26,350.94117647058823,312.94444444444446,91.92857142857143,99.85714285714286,5700.0,36.0
Aotizhongxin,2014-02-27,16.375,10.416666666666666,11.75,24.0,1300.0,78.0
Aotizhongxin,2014-02-28,89.08333333333333,101.25,33.708333333333336,73.58333333333333,2600.0,53.0
Aotizhongxin,2014-03-01,80.95833333333333,96.33333333333333,38.625,58.0,3900.0,82.0
Aotizhongxin,2014-03-02,137.29166666666666,166.41666666666666,69.75,91.16666666666667,3300.0,41.0
Aotizhongxin,2014-03-03,224.0,253.75,115.16666666666667,98.16666666666667,6700.0,2.0
Aotizhongxin,2014-03-04,59.541666666666664,70.375,29.833333333333332,39.5,4800.0,78.0
Aotizhongxin,2014-03-05,20.541666666666668,35.583333333333336,14.958333333333334,45.625,1100.0,71.0
Aotizhongxin,2014-03-06,13.708333333333334,26.166666666666668,12.416666666666666,30.666666666666668,900.0,82.0
Aotizhongxin,2014-03-07,52.125,78.125,25.958333333333332,57.625,1700.0,73.0
Aotizhongxin,2014-03-08,147.41666666666666,174.75,73.875,96.83333333333333,3100.0,43.0
Aotizhongxin,2014-03-09,96.70833333333333,117.70833333333333,44.708333333333336,75.04166666666667,2200.0,81.0
Aotizhongxin,2014-03-10,81.04166666666667,102.125,54.041666666666664,76.66666666666667,2700.0,39.0
Aotizhongxin,2014-03-11,155.66666666666666,195.91666666666666,85.54166666666667,87.75,4000.0,96.0
Aotizhongxin,2014-03-12,10.25,20.291666666666668,8.833333333333334,22.25,1300.0,86.0
Aotizhongxin,2014-03-13,22.833333333333332,85.5,14.291666666666666,42.5,1100.0,79.0
Aotizhongxin,2014-03-14,22.208333333333332,87.16666666666667,13.416666666666666,32.125,800.0,85.0
Aotizhongxin,2014-03-15,101.5,200.375,46.833333333333336,99.04166666666667,2400.0,67.0
Aotizhongxin,2014-03-16,113.66666666666667,212.95833333333334,76.83333333333333,72.04166666666667,3700.0,106.0
Aotizhongxin,2014-03-17,84.58333333333333,255.33333333333334,27.875,55.5,2600.0,80.0
Aotizhongxin,2014-03-18,37.708333333333336,136.375,15.375,44.208333333333336,1100.0,100.0
Aotizhongxin,2014-03-19,52.916666666666664,113.29166666666667,17.083333333333332,53.291666666666664,1600.0,79.0
Aotizhongxin,2014-03-20,11.875,29.791666666666668,4.625,23.208333333333332,600.0,90.0
Aotizhongxin,2014-03-21,27.916666666666668,80.29166666666667,12.791666666666666,52.708333333333336,1500.0,100.0
Aotizhongxin,2014-03-22,57.5,150.70833333333334,17.833333333333332,68.45833333333333,1900.0,103.0
Aotizhongxin,2014-03-23,131.66666666666666,186.54166666666666,42.166666666666664,87.16666666666667,2200.0,152.0
Aotizhongxin,2014-03-24,230.04166666666666,268.625,54.791666666666664,115.33333333333333,2800.0,130.0
Aotizhongxin,2014-03-25,215.45833333333334,255.0,45.125,114.29166666666667,2500.0,174.0
Aotizhongxin,2014-03-26,288.0833333333333,346.25,50.583333333333336,124.70833333333333,2900.0,177.0
Aotizhongxin,2014-03-27,245.5,292.5833333333333,40.08695652173913,105.875,6000.0,11.0
Aotizhongxin,2014-03-28,122.91666666666667,159.5,25.208333333333332,65.04166666666667,2800.0,101.0
Aotizhongxin,2014-03-29,40.833333333333336,66.95833333333333,9.958333333333334,36.916666666666664,3000.0,108.0
Aotizhongxin,2014-03-30,36.208333333333336,93.08333333333333,10.833333333333334,68.95833333333333,900.0,106.0
Aotizhongxin,2014-03-31,144.41666666666666,194.16666666666666,35.541666666666664,88.79166666666667,3400.0,108.0
Aotizhongxin,2014-04-01,115.5,119.45833333333333,19.583333333333332,75.625,1400.0,130.0
Aotizhongxin,2014-04-02,101.66666666666667,165.5,26.75,67.41666666666667,1500.0,158.0
Aotizhongxin,2014-04-03,26.0,99.5,6.666666666666667,43.291666666666664,700.0,101.0
Aotizhongxin,2014-04-04,33.458333333333336,144.41666666666666,9.208333333333334,45.333333333333336,1200.0,102.0
Aotizhongxin,2014-04-05,26.208333333333332,102.33333333333333,7.166666666666667,39.0,600.0,97.0
Aotizhongxin,2014-04-06,60.583333333333336,180.625,13.375,65.875,1000.0,110.0
Aotizhongxin,2014-04-07,98.54166666666667,205.08333333333334,22.541666666666668,83.20833333333333,1300.0,173.0
Aotizhongxin,2014-04-08,180.29166666666666,259.875,42.208333333333336,97.75,2100.0,194.0
Aotizhongxin,2014-04-09,123.66666666666667,253.0,22.75,62.56521739130435,2000.0,107.0
Aotizhongxin,2014-04-10,108.16666666666667,391.2916666666667,33.0,57.625,2000.0,67.0
Aotizhongxin,2014-04-11,72.375,115.66666666666667,22.416666666666668,71.16666666666667,1700.0,96.0
Aotizhongxin,2014-04-12,109.25,154.54166666666666,28.0,87.95652173913044,1900.0,128.0
Aotizhongxin,2014-04-13,170.625,215.5,29.041666666666668,87.83333333333333,1600.0,197.0
Aotizhongxin,2014-04-14,240.45833333333334,267.5833333333333,35.833333333333336,88.91666666666667,2400.0,203.0
Aotizhongxin,2014-04-15,90.41666666666667,160.04166666666666,17.0,60.142857142857146,1300.0,107.0
Aotizhongxin,2014-04-16,63.875,126.0,14.333333333333334,82.125,1200.0,71.0
Aotizhongxin,2014-04-17,98.41666666666667,159.95833333333334,24.916666666666668,82.04166666666667,1500.0,108.0
Aotizhongxin,2014-04-18,133.375,155.45833333333334,18.458333333333332,73.41666666666667,2200.0,132.0
Aotizhongxin,2014-04-19,62.5,112.04166666666667,16.708333333333332,82.70833333333333,1300.0,80.0
Aotizhongxin,2014-04-20,66.91666666666667,102.25,9.958333333333334,71.66666666666667,1200.0,111.0
Aotizhongxin,2014-04-21,58.291666666666664,118.375,8.666666666666666,69.20833333333333,900.0,105.0
Aotizhongxin,2014-04-22,69.83333333333333,144.70833333333334,11.791666666666666,74.58333333333333,800.0,152.0
Aotizhongxin,2014-04-23,134.70833333333334,193.125,27.416666666666668,48.625,2000.0,160.0
Aotizhongxin,2014-04-24,118.375,145.83333333333334,20.0,48.5,1100.0,153.0
Aotizhongxin,2014-04-25,144.125,215.125,20.708333333333332,92.66666666666667,1700.0,202.0
Aotizhongxin,2014-04-26,77.9375,96.1875,2.7058823529411766,24.529411764705884,400.0,89.0
Aotizhongxin,2014-04-27,89.95833333333333,113.90277777777779,10.003921568627451,35.77516339869281,666.6666666666667,122.0
Aotizhongxin,2014-04-28,101.97916666666667,131.61805555555557,17.301960784313724,47.02091503267974,933.3333333333334,155.0
Aotizhongxin,2014-04-29,114.0,149.33333333333334,24.6,58.266666666666666,1200.0,188.0
Aotizhongxin,2014-04-30,121.65217391304348,177.08333333333334,21.625,77.26086956521739,1200.0,198.0
Aotizhongxin,2014-05-01,125.83333333333333,198.91666666666666,19.375,53.958333333333336,1000.0,197.0
Aotizhongxin,2014-05-02,39.208333333333336,59.083333333333336,2.6666666666666665,22.916666666666668,700.0,102.0
Aotizhongxin,2014-05-03,58.791666666666664,188.125,7.5,45.91304347826087,900.0,108.0
Aotizhongxin,2014-05-04,39.083333333333336,58.416666666666664,2.5,18.166666666666668,700.0,88.0
Aotizhongxin,2014-05-05,40.458333333333336,60.333333333333336,4.416666666666667,44.25,900.0,105.0
Aotizhongxin,2014-05-06,94.9047619047619,137.0,30.318181818181817,65.52380952380952,1500.0,129.0
Aotizhongxin,2014-05-07,71.25,129.58333333333334,15.208333333333334,54.5,2700.0,108.0
Aotizhongxin,2014-05-08,91.75,142.95833333333334,18.208333333333332,60.75,1500.0,164.0
Aotizhongxin,2014-05-09,64.54166666666667,119.08333333333333,34.416666666666664,57.391304347826086,2400.0,127.0
Aotizhongxin,2014-05-10,56.583333333333336,97.54166666666667,30.541666666666668,56.25,1500.0,101.0
Aotizhongxin,2014-05-11,24.75,28.458333333333332,3.8333333333333335,32.541666666666664,1300.0,105.0
Aotizhongxin,2014-05-12,39.09090909090909,80.34782608695652,7.833333333333333,51.869565217391305,1100.0,146.0
Aotizhongxin,2014-05-13,55.75,129.83333333333334,11.875,59.291666666666664,1200.0,124.0
Aotizhongxin,2014-05-14,23.583333333333332,82.125,5.318181818181818,30.333333333333332,500.0,90.0
Aotizhongxin,2014-05-15,72.875,225.70833333333334,8.583333333333334,69.56521739130434,1100.0,117.0
Aotizhongxin,2014-05-16,60.583333333333336,151.04166666666666,11.833333333333334,58.791666666666664,1300.0,136.0
Aotizhongxin,2014-05-17,67.79166666666667,151.375,25.166666666666668,71.04166666666667,1600.0,212.0
Aotizhongxin,2014-05-18,103.54166666666667,226.41666666666666,27.333333333333332,63.608695652173914,1100.0,247.0
Aotizhongxin,2014-05-19,110.91666666666667,182.04166666666666,15.625,58.541666666666664,1700.0,238.0
Aotizhongxin,2014-05-20,95.04166666666667,168.91666666666666,10.625,50.458333333333336,2300.0,173.0
Aotizhongxin,2014-05-21,112.79166666666667,192.15,25.7,63.108695652173914,1900.0,262.0
Aotizhongxin,2014-05-22,150.60833333333332,247.27083333333334,18.370833333333334,75.99166666666666,2400.0,257.0
Aotizhongxin,2014-05-23,85.41666666666667,168.5,20.125,55.375,1000.0,217.0
Aotizhongxin,2014-05-24,85.86363636363636,121.5,6.954545454545454,51.523809523809526,1300.0,92.0
Aotizhongxin,2014-05-25,77.66666666666667,138.33333333333334,2.2916666666666665,30.5,1300.0,102.0
Aotizhongxin,2014-05-26,28.875,86.875,4.333333333333333,65.54166666666667,900.0,150.0
Aotizhongxin,2014-05-27,40.904761904761905,117.52380952380952,3.9130434782608696,47.22727272727273,700.0,112.0
Aotizhongxin,2014-05-28,36.875,36.875,9.166666666666666,73.875,900.0,195.0
Aotizhongxin,2014-05-29,55.75,55.75,12.291666666666666,96.66666666666667,1500.0,225.0
Aotizhongxin,2014-05-30,91.25,147.91666666666666,35.625,78.0,2500.0,338.0
Aotizhongxin,2014-05-31,115.25,248.04166666666666,48.666666666666664,74.83333333333333,3300.0,276.0
Aotizhongxin,2014-06-01,49.083333333333336,62.625,3.1666666666666665,31.583333333333332,1000.0,176.0
Aotizhongxin,2014-06-02,30.958333333333332,44.166666666666664,2.6666666666666665,37.608695652173914,800.0,155.0
Aotizhongxin,2014-06-03,39.916666666666664,52.708333333333336,6.583333333333333,60.125,1000.0,201.0
Aotizhongxin,2014-06-04,58.416666666666664,58.416666666666664,9.375,71.5,1100.0,204.0
Aotizhongxin,2014-06-05,69.16666666666667,69.16666666666667,10.708333333333334,59.08695652173913,1200.0,256.0
Aotizhongxin,2014-06-06,58.166666666666664,58.166666666666664,9.625,53.75,2700.0,121.0
Aotizhongxin,2014-06-07,12.5,12.5,2.375,33.583333333333336,800.0,101.0
Aotizhongxin,2014-06-08,30.0,30.0,7.416666666666667,65.0,1600.0,159.0
Aotizhongxin,2014-06-09,30.958333333333332,30.958333333333332,6.291666666666667,50.083333333333336,900.0,178.0
